"871","45.48778","64.07806"
"934","39.778777","64.397478"
"935","39.78308076129391","64.42101716995239"
"938","39.77322","64.39531"
"809","39.78099","64.40353"
"939","39.77456","64.43119"
"940","39.77332","64.43106"
"941","39.76831","64.41985"
"942","39.76792","64.41457"
"944","35.273889","59.219444"
"946","34.907222","48.441389"
"948","39.770304","64.419834"
"1096","39.770638","64.420958"
"1099","39.7738","64.41236"
"1086","39.77132","64.4142"
"1027","39.76825","64.40354"
"344","39.77568","64.42355"
"1023","39.77593","64.42708"
"949","39.76464","64.41378"
"77","36.545","61.157778"
"951","47.116667","51.883333"
"952","51.233333","51.366667"
"953","51.2","58.566667"
"954","54.083333","61.566667"
"39","54.983333","73.366667"
"955","52.3","76.95"
"847","54.883333","69.166667"
"956","50.433333","80.266667"
"957","44.516667","50.266667"
"958","43.916667","81.316667"
"133","36.838611","54.434722"
"959","30.339167","48.304167"
"27","34.341944","62.203056"
"986","39.77012","64.39891"
"846","39.78551","64.43195"
"987","39.76666337545344","64.44476276636124"
"6009","39.777028800529685","64.40056800842285"
"6019","47.966667","80.433333"
"6020","45.133333","79.05"
"6021","42.833333","75.283333"
"6022","42.874722","74.612222"
"6023","42.872778","73.178611"
"6024","42.9","71.366667"
"803","42.316667","69.595833"
"135","43.283333","68.266667"
"6025","45.766667","62.1"
"6026","46.75","82.983333"
"943","37.772778","75.224444"
"139","36.911389","66.185833"
"6027","40.016667","52.966667"
"71","37.853056","65.236944"
"149","37.933333","58.366667"
"19","40.783333","72.333333"
"5116","39.77269","64.43005"
"1128","39.77269","64.43005"
"5066","39.77182","64.4288"
"877","39.77216","64.42738"
"878","39.77179","64.42603"
"908","39.77229","64.4242"
"909","39.77254","64.4249"
"5068","39.77197","64.42357"
"5016","39.770638","64.420958"
"5152","39.77281","64.4258"
"910","39.77155","64.42225"
"911","39.77203","64.42212"
"5112","39.77312","64.42396"
"913","39.77297","64.42282"
"5191","39.77232","64.41987"
"5171","39.77098","64.41992"
"918","39.77035","64.41944"
"919","39.76954","64.41939"
"5187","39.76879","64.42045"
"6066","39.76926","64.39919"
"973","39.76351","64.39989"
"972","39.7639","64.4032"
"970","39.7647","64.40213"
"968","39.7646","64.40363"
"971","39.76519","64.40421"
"969","39.76547","64.40293"
"974","39.76515","64.39821"
"976","39.76565","64.39941"
"975","39.7664","64.39808"
"5063","39.76627","64.40215"
"5055","39.76758","64.40194"
"977","39.76759","64.39929"
"6058","39.76842","64.40182"
"978","39.76863","64.39995"
"979","39.76906","64.39819"
"980","39.77034","64.3981"
"5067","39.77028","64.40023"
"981","39.7717","64.39889"
"982","39.7725","64.40013"
"985","39.77298","64.39877"
"984","39.77257","64.39626"
"989","39.7738","64.39572"
"990","39.77448","64.39646"
"991","39.77504","64.39691"
"993","39.77569","64.39499"
"6000","39.77637","64.39629"
"6013","39.77681","64.39538"
"6005","39.7773","64.39616"
"6006","39.77794","64.39561"
"6003","39.77673","64.39737"
"6007","39.7774","64.39729"
"6014","39.77801","64.39733"
"6011","39.77765","64.39864"
"6008","39.77686","64.39869"
"6010","39.77629","64.39999"
"6002","39.77585","64.39937"
"992","39.77429","64.40045"
"6001","39.77533","64.40146"
"6015","39.77851","64.39988"
"6043","39.77926","64.40011"
"6046","39.77788","64.40377"
"6042","39.77874","64.4021"
"6039","39.7797","64.40182"
"6039","39.7797","64.40182"
"6041","39.77945","64.40376"
"6040","39.7804","64.40455"
"5117","39.7809","64.40575"
"6049","39.78141","64.40723"
"5080","39.78053","64.40757"
"6048","39.77976","64.40777"
"6047","39.77865","64.40596"
"6045","39.77761","64.40531"
"6044","39.77661","64.40413"
"6050","39.78144","64.41078"
"6059","39.78068","64.40906"
"6051","39.78006","64.40994"
"6052","39.77973","64.40949"
"6053","39.77953","64.41133"
"5143","39.77536","64.40504"
"6064","39.77479","64.40745"
"5134","39.77363","64.40624"
"5183","39.77427","64.4038"
"6054","39.77347","64.40365"
"6055","39.77305","64.40551"
"5166","39.77213","64.40661"
"6063","39.77253","64.40798"
"5074","39.77125","64.40626"
"6062","39.77103","64.40808"
"5172","39.7707","64.40437"
"6056","39.7694","64.40427"
"6057","39.76819","64.40443"
"6060","39.76919","64.40586"
"5188","39.76962","64.40835"
"6061","39.77027","64.40816"
"5098","39.77344","64.40777"
"6076","39.77293","64.40954"
"5088","39.77394","64.40923"
"6074","39.77508","64.40813"
"5009","39.775","64.40665"
"6068","39.7763","64.40601"
"6069","39.77628","64.40795"
"6070","39.77574","64.40923"
"6071","39.77648","64.41057"
"6073","39.77582","64.41023"
"5197","39.77529","64.41026"
"6072","39.77471","64.4111"
"6075","39.77404","64.41169"
"6077","39.77346","64.41242"
"5162","39.77287","64.41287"
"5110","39.77819","64.41277"
"6093","39.77788","64.41361"
"5126","39.77838","64.41417"
"5097","39.77788","64.41518"
"5138","39.77722","64.41589"
"5133","39.77685","64.41524"
"5060","39.7766","64.4142"
"6091","39.7766","64.4125"
"6087","39.77506","64.41294"
"6090","39.77581","64.414"
"5102","39.77527","64.41582"
"5078","39.77509","64.41429"
"6089","39.77461","64.41501"
"5013","39.77436","64.41371"
"6088","39.77401","64.41624"
"5103","39.77333","64.41678"
"6087","39.77248","64.41745"
"5153","39.77245","64.41569"
"6086","39.77183","64.41662"
"6127","39.77926","64.42496"
"5085","39.77861","64.42675"
"5135","39.77618","64.42865"
"6128","39.77736","64.42781"
"5072","39.77624","64.42645"
"6126","39.77674","64.42451"
"343","39.77627","64.42168"
"6123","39.77641","64.41952"
"5184","39.77515","64.42971"
"6129","39.77449","64.42892"
"6130","39.77367","64.429"
"5173","39.77344","64.427"
"5038","39.77505","64.42596"
"5131","39.77386","64.42488"
"5142","39.77534","64.42403"
"5069","39.77499","64.42235"
"6125","39.77391","64.42258"
"5075","39.77484","64.42062"
"6124","39.77432","64.41903"
"5149","39.77389","64.42043"
"6132","39.78196","64.41172"
"6111","39.78153","64.41269"
"5113","39.7824","64.41454"
"6110","39.78078","64.41229"
"275","39.78161","64.41495"
"6113","39.781","64.41509"
"5163","39.78057","64.41443"
"6109","39.78003","64.41341"
"6108","39.77917","64.41276"
"6106","39.77903","64.41429"
"6104","39.77932","64.4153"
"6105","39.77864","64.41524"
"6118","39.78262","64.42202"
"5119","39.78263","64.41922"
"5046","39.78131","64.42159"
"6115","39.78173","64.41931"
"6112","39.78216","64.41766"
"6114","39.78114","64.41731"
"6117","39.78074","64.41883"
"6119","39.78031","64.4212"
"6120","39.77931","64.42117"
"6121","39.77835","64.42227"
"5014","39.77974","64.41785"
"6116","39.78019","64.41631"
"6102","39.77898","64.4169"
"6103","39.7785","64.41788"
"6101","39.7785","64.41912"
"5081","39.77785","64.41867"
"5167","39.77761","64.42037"
"6100","39.77712","64.41923"
"5120","39.77704","64.41787"
"6096","39.77614","64.41878"
"5029","39.77577","64.4203"
"5176","39.77544","64.41863"
"5159","39.77518","64.42108"
"5023","39.77498","64.41807"
"6097","39.77427","64.41851"
"6098","39.77369","64.41958"
"5168","39.77361","64.42139"
"6099","39.7731","64.41952"
"5114","39.76697","64.40613"
"6099","39.7731","64.41952"
"933","39.76757","64.40764"
"5194","39.76827","64.4096"
"5146","39.76954","64.40923"
"932","39.77007","64.41089"
"5118","39.77112","64.40859"
"6081","39.77194","64.40738"
"931","39.76834","64.41365"
"5165","39.7692","64.41433"
"5053","39.76989","64.4135"
"928","39.77048","64.41533"
"6082","39.77106","64.41045"
"930","39.76723","64.41724"
"929","39.76861","64.41854"
"921","39.76927","64.41695"
"922","39.76964","64.41915"
"923","39.77021","64.42057"
"924","39.7713","64.42049"
"925","39.77043","64.41897"
"5101","39.7713","64.41833"
"5052","39.77011","64.41688"
"927","39.77101","64.41569"
"5051","39.77218","64.41468"
"5027","39.7734","64.41491"
"6083","39.77304","64.41316"
"6079","39.77399","64.41298"
"6131","39.77253","64.41176"
"5202","39.77295","64.4091"
"6080","39.77398","64.40864"
"5156","39.77486","64.41081"
"5018","39.77192","64.40993"
"5109","39.77504","64.41295"
"5125","39.78005","64.4078"
"5127","39.76938","64.41206"
"983","39.77258","64.3979"
"49","40.05","64.53333"
"50","40.116667","64.5"
"51","39.933333","64.383333"
"176","35.933333","64.75"
"6135","39.7712","64.41275"
"1088","39.77014","64.41388"
"1037","39.77051","64.4132"
"1041","39.77868","64.40819"
"1045","39.77833","64.4088"
"1046","39.777239999999999","64.408019999999993"
"1019","39.77482","64.40611"
"6137","39.77822","64.40243"
"1083","39.77298","64.42407"
"1126","39.77365","64.42207"
"1105","39.7735","64.42238"
"1106","39.77378","64.4233"
"296","39.77588","64.41411"
"6065","39.76584","64.40588"
"368","39.77536","64.42552"
"1129","39.77545","64.43059"
"1175","39.77553","64.41836"
"1168","39.77598","64.41754"
"1170","39.77673","64.41749"
"325","39.77307","64.41973"
"6138","39.7716","64.40506"
"6139","39.77057","64.40169"
"6140","39.77743","64.40122"
"6141","39.7821","64.41764"
"6146","39.77638","64.41662"
"6148","39.77363","64.41665"
"6147","39.77387","64.41727"
"1110","39.77423","64.41875"
"6149","39.77541","64.41712"
"6150","39.77248","64.41864"
"6145","39.77186","64.42355"
"6144","39.77169","64.42992"
"6143","39.77367","64.43224"
"6142","39.77841","64.42285"
"1107","39.776","64.42708"
"1107","39.77961","64.40817"
"1227","39.7713","64.40987"
"6151","39.778","64.40179"
"6153","39.77792","64.40323"
"6154","39.7767","64.40058"
"6155","39.78552","64.41078"
"6155","39.7852","64.41191"
"6157","39.76465","64.39989"
"6158","39.76485","64.39896"
"6159","39.77307","64.40678"
"1028","39.76758","64.40194"
"1032","39.76914","64.40747"
"1039","39.77905","64.40996"
"1043","39.78069","64.40873"
"1044","39.78","64.40667"
"1048","39.77547","64.41117"
"1036","39.76954","64.40923"
"1058","39.77509","64.41429"
"1208","39.76697","64.40613"
"1060","39.77394","64.40923"
"1062","39.77436","64.41371"
"1073","39.77295","64.4091"
"1080","39.77333","64.41678"
"1081","39.77313","64.41726"
"1087","39.77101","64.41569"
"1094","39.76879","64.42045"
"1109","39.77505","64.42596"
"6166","41.196963","69.158166"
"6169","39.36354","66.66963"
"1063","39.77461","64.40924"
"1070","39.77124","64.40978"
"1072","39.77212","64.40896"
"1074","39.77216","64.40819"
"1077","39.77298","64.41285"
"1079","39.77223","64.41403"
"1085","39.77788","64.41361"
"1089","39.76971","64.41497"
"1090","39.76989","64.4135"
"1091","39.7692","64.41433"
"1092","39.76909","64.41463"
"1093","39.76915","64.41904"
"1059","39.77445","64.41101"
"1034","39.775779999999997","64.420270000000002"
"1035","39.76954","64.40923"
"1104","39.77197","64.42357"
"1108","39.77499","64.42235"
"1114","39.77484","64.42062"
"1116","39.77499","64.42235"
"1117","39.77499","64.42235"
"1119","39.77331","64.42449"
"1122","39.77344","64.427"
"1125","39.77281","64.4258"
"1132","39.77618","64.42865"
"1133","39.77618","64.42865"
"1135","39.77624","64.42645"
"1136","39.77558","64.4305"
"1140","39.77861","64.42675"
"1142","39.774830000000001","64.420190000000005"
"1120","39.77337","64.4245"
"1151","39.77874","64.41143"
"1158","39.76758","64.40194"
"1164","39.77701","64.41685"
"1167","39.77498","64.41807"
"1177","39.77775","64.41816"
"1183","39.7804","64.40455"
"1196","39.77548","64.42082"
"1205","39.77213","64.40661"
"1042","39.777239999999999","64.408019999999993"
"1146","39.78019","64.41631"
"1150","39.77917","64.41276"
"1161","39.781","64.41509"
"1163","39.7785","64.41788"
"1178","39.77828","64.41985"
"1180","39.77537","64.42215"
"1181","39.78031","64.4212"
"1187","39.77605","64.42415"
"1188","39.77354","64.42495"
"1192","39.77835","64.42227"
"1193","39.77835","64.42227"
"1186","39.77567","64.42388"
"1131","39.77512","64.42995"
"1214","39.77678","64.41257"
"1113","39.77428","64.4216"
"1075","39.77342","64.41223"
"1076","39.77332","64.4121"
"1121","39.77332","64.42489"
"1102","39.77389","64.42043"
"1148","39.78045","64.41149"
"1066","39.77486","64.41081"
"6192","37.5","69.4"
"6211","18","79.58"
"6215","18.436944","79.124167"
"6216","19.67","78.53"
"6217","18.046","78.263"
"6218","18.672","78.094"
"6219","16.75","78"
"197","19.88","75.32"
"184","19.88","75.32"
"6221","18.99","75.76"
"6222","19.15","77.3"
"6223","19.259167","76.783056"
"6209","17.3333","76.8333"
"6224","16.2","77.37"
"6225","18.319444","76.073611"
"6212","22.3","73.2"
"6227","23.25","77.416667"
"13","18.975","72.825833"
"6228","15.503","73.912"
"6230","11.25","75.77"
"6231","8.4875","76.9525"
"6232","11.916667","79.816667"
"6194","16.17","81.13"
"6233","20.523611","85.788056"
"6234","23.7","90.366667"
"357","25.28","82.96"
"391","25.6","85.1"
"6235","31.103333","77.172222"
"6201","18.520278","73.856667"
"6236","13.083333","80.266667"
"109","26.85","80.95"
"6237","17.05","79.27"
"6239","18.847244","79.968195"
"6240","19.78","79.37"
"6208","19.72","77.15"
"6207","17.525","76.205556"
"195","16.83","75.71"
"6241","16.17","76.52"
"6204","15.83","78.05"
"172","40.7632","70.9199"
"45","40.115833","67.842222"
"6245","40.116667","70.633333"
"6250","33.81594","68.91962"
"6253","34.30394","69.11142"
"6258","40.279397","69.630811"
"6259","40.933333","73"
"6261","41.3067","69.2399"
"204","37.1175","70.579722"
"6163","43.049722","58.854167"
"6263","25.881111","68.776944"
"190","30.197778","71.469722"
"6265","27.666667","52.3425"
"6267","28.966667","50.833333"
"6268","21.17024","72.831061"
"6269","27.07","79.92"
"6271","37.389167","46.2375"
"409","40.084444","65.379167"
"157","39.83889","65.50444"
"111","38.99864","66.73456"
"6274","24.468333","39.610833"
